assignment,file,kloc,submission_date,grade,subgrade_classes,subgrade_inheritance,subgrade_polymorphism,subgrade_code_quality,errors_total,pmd_total,checkstyle_total,errors_count,pmd_count,checkstyle_count,cluster_Best practices,cluster_Complexity,cluster_Incomplete code,cluster_Reusability and extendibility,cluster_Side effects,pmd_cat_Best practices,pmd_cat_Code style,pmd_cat_Design,pmd_cat_ErrorProne,checkstyle_cat_Block Checks,checkstyle_cat_Class Design,checkstyle_cat_Coding,checkstyle_cat_Imports,checkstyle_cat_Metrics,checkstyle_cat_SizeViolations,pmd_AbstractClassWithoutAbstractMethod,pmd_AbstractClassWithoutAnyMethod,pmd_ArrayIsStoredDirectly,pmd_AssignmentInOperand,pmd_AssignmentToNonFinalStatic,pmd_AtLeastOneConstructor,pmd_AvoidBranchingStatementAsLastInLoop,pmd_AvoidCatchingGenericException,pmd_AvoidCatchingNPE,pmd_AvoidDeeplyNestedIfStmts,pmd_AvoidDuplicateLiterals,pmd_AvoidPrintStackTrace,pmd_AvoidReassigningLoopVariables,pmd_AvoidReassigningParameters,pmd_AvoidThrowingNullPointerException,pmd_AvoidThrowingRawExceptionTypes,pmd_AvoidUncheckedExceptionsInSignatures,pmd_AvoidUsingHardCodedIP,pmd_BooleanGetMethodName,pmd_CallSuperInConstructor,pmd_ClassWithOnlyPrivateConstructorsShouldBeFinal,pmd_CloseResource,pmd_CognitiveComplexity,pmd_CompareObjectsWithEquals,pmd_ConfusingTernary,pmd_ConstantsInInterface,pmd_ConstructorCallsOverridableMethod,pmd_CouplingBetweenObjects,pmd_CyclomaticComplexity,pmd_DataClass,pmd_DoNotExtendJavaLangThrowable,pmd_DontUseFloatTypeForLoopIndices,pmd_EmptyCatchBlock,pmd_EmptyControlStatement,pmd_EmptyMethodInAbstractClassShouldBeAbstract,pmd_EqualsNull,pmd_ExcessiveParameterList,pmd_ExcessivePublicCount,pmd_ExtendsObject,pmd_FieldDeclarationsShouldBeAtStartOfClass,pmd_FinalFieldCouldBeStatic,pmd_FinalParameterInAbstractMethod,pmd_ForLoopCanBeForeach,pmd_GodClass,pmd_GuardLogStatement,pmd_IdempotentOperations,pmd_IdenticalCatchBranches,pmd_ImmutableField,pmd_ImplicitSwitchFallThrough,pmd_LawOfDemeter,pmd_LiteralsFirstInComparisons,pmd_LocalVariableCouldBeFinal,pmd_LogicInversion,pmd_LooseCoupling,pmd_MethodArgumentCouldBeFinal,pmd_MethodReturnsInternalArray,pmd_MissingOverride,pmd_MutableStaticState,pmd_NPathComplexity,pmd_NcssCount,pmd_NoPackage,pmd_NullAssignment,pmd_OneDeclarationPerLine,pmd_OnlyOneReturn,pmd_PrematureDeclaration,pmd_ReturnEmptyCollectionRatherThanNull,pmd_SignatureDeclareThrowsException,pmd_SimplifiedTernary,pmd_SimplifyBooleanExpressions,pmd_SimplifyBooleanReturns,pmd_SimplifyConditional,pmd_SingletonClassReturningNewInstance,pmd_SingularField,pmd_SwitchDensity,pmd_SwitchStmtsShouldHaveDefault,pmd_SystemPrintln,pmd_TooManyFields,pmd_TooManyMethods,pmd_TooManyStaticImports,pmd_UnnecessaryCast,pmd_UnnecessaryConstructor,pmd_UnnecessaryFullyQualifiedName,pmd_UnnecessaryImport,pmd_UnnecessaryLocalBeforeReturn,pmd_UnnecessaryModifier,pmd_UnnecessaryReturn,pmd_UnnecessarySemicolon,pmd_UnusedAssignment,pmd_UnusedFormalParameter,pmd_UnusedLocalVariable,pmd_UnusedPrivateField,pmd_UnusedPrivateMethod,pmd_UseCollectionIsEmpty,pmd_UseEqualsToCompareStrings,pmd_UseUtilityClass,pmd_UselessOverridingMethod,checkstyle_AnonInnerLength,checkstyle_AvoidInlineConditionals,checkstyle_AvoidNestedBlocks,checkstyle_AvoidNoArgumentSuperConstructorCall,checkstyle_AvoidStarImport,checkstyle_AvoidStaticImport,checkstyle_BooleanExpressionComplexity,checkstyle_ClassDataAbstractionCoupling,checkstyle_ClassFanOutComplexity,checkstyle_CovariantEquals,checkstyle_CyclomaticComplexity,checkstyle_DesignForExtension,checkstyle_EmptyCatchBlock,checkstyle_EqualsAvoidNull,checkstyle_ExecutableStatementCount,checkstyle_ExplicitInitialization,checkstyle_FallThrough,checkstyle_FileLength,checkstyle_FinalClass,checkstyle_HiddenField,checkstyle_HideUtilityClassConstructor,checkstyle_InnerAssignment,checkstyle_InterfaceIsType,checkstyle_JavaNCSS,checkstyle_LambdaBodyLength,checkstyle_MagicNumber,checkstyle_MethodLength,checkstyle_MissingCtor,checkstyle_MissingSwitchDefault,checkstyle_ModifiedControlVariable,checkstyle_MultipleStringLiterals,checkstyle_NPathComplexity,checkstyle_NestedForDepth,checkstyle_NestedIfDepth,checkstyle_NestedTryDepth,checkstyle_ParameterAssignment,checkstyle_ParameterNumber,checkstyle_ReturnCount,checkstyle_SimplifyBooleanExpression,checkstyle_SimplifyBooleanReturn,checkstyle_UnusedLocalVariable,checkstyle_VariableDeclarationUsageDistance,checkstyle_VisibilityModifier
HAN OOPD,aGFzaDI4OTk4Mjg5MTcxMzg2MjE2NzM=,1.384,2022-05-13,6.1,6.0,6.0,6.0,6.0,406.06936416184976,236.27167630057806,169.7976878612717,28.17919075144509,16.618497109826592,11.560693641618498,187.13872832369944,5.780346820809249,77.3121387283237,135.11560693641619,0.7225433526011561,15.895953757225435,179.91329479768788,34.68208092485549,5.780346820809249,0.0,59.248554913294804,106.93641618497111,0.0,2.8901734104046244,0.7225433526011561,0.0,0.0,0.0,0.0,0.0,1.4450867052023122,0.0,0.0,0.0,0.7225433526011561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.167630057803468,1.4450867052023122,0.0,0.0,1.4450867052023122,2.167630057803468,0.7225433526011561,0.0,0.0,0.0,0.7225433526011561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.843930635838152,0.0,5.780346820809249,0.0,57.08092485549133,0.0,4.335260115606936,87.42774566473989,0.7225433526011561,0.0,0.0,0.0,0.0,0.0,0.7225433526011561,0.0,5.780346820809249,0.0,0.7225433526011561,0.0,0.0,0.0,0.0,0.0,0.0,1.4450867052023122,0.0,0.0,9.39306358381503,0.0,0.0,0.0,0.0,0.0,0.0,23.843930635838152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4450867052023122,0.0,0.0,2.167630057803468,0.7225433526011561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7225433526011561,0.7225433526011561,0.0,0.7225433526011561,46.96531791907515,0.0,0.0,0.7225433526011561,4.335260115606936,0.0,0.0,0.0,23.843930635838152,0.7225433526011561,0.0,0.0,0.7225433526011561,0.0,65.02890173410405,0.0,2.167630057803468,0.0,0.0,7.947976878612717,0.0,0.7225433526011561,2.167630057803468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7225433526011561,11.560693641618498
HAN OOPD,aGFzaC05MzExMTkyOTA3MzQ4MjkzNjI=,0.0,2022-04-07,7.9,8.0,8.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAN OOPD,aGFzaC02OTk2NjczNTgwMDk1MTA1MzIz,0.0,2022-10-19,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAN OOPD,aGFzaDYwMTUzNTI0MTM0MTkyNjIxOQ==,1.377,2022-03-30,7.2,8.0,6.0,6.0,6.0,365.2868554829339,183.73275236020334,181.55410312273057,31.95352214960058,20.334059549745824,11.619462599854756,130.718954248366,8.714596949891067,43.57298474945534,177.92302106027597,4.357298474945534,17.429193899782135,113.28976034858388,50.108932461873636,2.904865649963689,0.0,36.31082062454612,140.159767610748,0.0,4.357298474945534,0.7262164124909223,0.0,0.0,0.0,0.0,0.0,0.7262164124909223,0.0,0.0,0.0,0.0,0.7262164124909223,1.4524328249818446,0.0,2.178649237472767,0.0,0.0,0.0,0.0,0.0,3.6310820624546114,0.0,1.4524328249818446,1.4524328249818446,0.0,1.4524328249818446,0.0,0.0,0.0,1.4524328249818446,0.7262164124909223,0.0,0.0,0.0,2.178649237472767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.178649237472767,0.0,0.0,0.0,0.0,15.250544662309368,0.7262164124909223,27.596223674655047,1.4524328249818446,42.846768336964416,0.0,4.357298474945534,62.45461147421932,0.0,0.0,0.0,0.7262164124909223,0.0,0.0,0.0,1.4524328249818446,0.0,0.0,0.0,0.0,0.0,1.4524328249818446,0.0,0.0,0.0,0.7262164124909223,0.0,0.7262164124909223,1.4524328249818446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7262164124909223,0.0,0.0,0.0,0.0,1.4524328249818446,0.0,0.7262164124909223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.178649237472767,0.0,0.0,1.4524328249818446,31.22730573710966,0.0,0.0,0.7262164124909223,3.6310820624546114,0.7262164124909223,0.0,0.0,15.97676107480029,0.7262164124909223,0.0,0.0,0.0,0.0,106.75381263616558,0.0,1.4524328249818446,0.7262164124909223,0.0,7.262164124909223,0.7262164124909223,0.0,0.0,0.0,2.178649237472767,0.0,0.0,1.4524328249818446,0.0,0.0,0.0,4.357298474945534
HAN OOPD,aGFzaDUwMjcwMjAyMDQyOTQxODQzOTE=,1.202,2022-05-12,6.8,8.0,6.0,6.0,6.0,680.532445923461,217.97004991680532,462.5623960066556,23.29450915141431,14.143094841930116,9.151414309484194,164.7254575707155,1.663893510815308,74.87520798668885,439.2678868552413,0.0,28.286189683860233,159.73377703826955,23.29450915141431,6.655574043261232,0.0,86.52246256239602,367.72046589018305,6.655574043261232,1.663893510815308,0.0,0.0,0.0,0.0,0.0,0.0,3.327787021630616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.663893510815308,0.0,0.0,0.0,0.0,0.0,0.0,6.655574043261232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9916805324459235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.311148086522463,0.0,4.9916805324459235,0.0,28.286189683860233,0.0,9.983361064891847,93.17803660565724,0.0,0.0,3.327787021630616,0.0,0.0,0.0,0.0,0.0,3.327787021630616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.319467554076539,0.0,0.0,0.0,0.0,0.0,0.0,19.966722129783694,4.9916805324459235,0.0,0.0,0.0,0.0,6.655574043261232,0.0,3.327787021630616,0.0,0.0,0.0,0.0,1.663893510815308,0.0,0.0,0.0,0.0,6.655574043261232,0.0,0.0,1.663893510815308,0.0,0.0,0.0,76.53910149750416,0.0,0.0,0.0,1.663893510815308,0.0,0.0,0.0,16.638935108153078,0.0,4.9916805324459235,0.0,0.0,0.0,337.7703826955075,0.0,3.327787021630616,0.0,0.0,1.663893510815308,0.0,0.0,0.0,0.0,0.0,0.0,1.663893510815308,0.0,0.0,0.0,0.0,9.983361064891847
HAN OOPD,aGFzaC03MTI3MjQ5OTkwODExMzc2MDI2,1.174,2022-03-31,7.5,8.0,8.0,6.0,8.0,411.4139693356048,220.61328790459967,190.80068143100513,30.664395229982965,17.035775127768314,13.62862010221465,143.10051107325384,6.814310051107325,102.21465076660989,159.28449744463373,0.0,0.8517887563884157,144.80408858603067,73.25383304940375,1.7035775127768313,0.0,79.21635434412266,103.91822827938672,2.5553662691652472,4.258943781942079,0.8517887563884157,0.0,0.0,0.0,0.0,0.0,2.5553662691652472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8517887563884157,4.258943781942079,0.0,0.0,0.8517887563884157,0.0,0.0,0.0,0.0,0.0,0.8517887563884157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.480408858603067,51.95911413969336,0.0,0.0,0.0,0.0,0.0,0.0,11.073253833049405,1.7035775127768313,2.5553662691652472,0.0,30.664395229982965,0.0,0.0,86.03066439522999,0.0,0.0,0.0,0.8517887563884157,0.0,0.0,0.0,0.0,1.7035775127768313,0.0,0.0,0.0,0.0,0.0,1.7035775127768313,0.0,0.0,0.8517887563884157,0.0,0.0,0.0,1.7035775127768313,0.0,0.0,0.0,0.0,0.0,4.258943781942079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8517887563884157,0.0,0.0,0.0,0.0,0.8517887563884157,0.0,0.0,0.0,0.0,2.5553662691652472,0.0,0.0,1.7035775127768313,0.8517887563884157,0.0,0.8517887563884157,57.06984667802385,0.0,0.0,0.0,2.5553662691652472,1.7035775127768313,0.0,0.0,18.739352640545146,0.0,0.8517887563884157,0.0,0.0,0.0,74.95741056218058,0.0,2.5553662691652472,0.0,0.0,0.8517887563884157,0.8517887563884157,0.0,0.0,0.0,0.0,0.8517887563884157,0.0,0.0,1.7035775127768313,0.0,0.0,22.14650766609881
HAN OOPD,aGFzaDI0MTQzOTQ2Mzc4MTEwMzU3MDM=,1.192,2022-04-07,7.8,8.0,8.0,6.0,8.0,338.0872483221477,150.16778523489933,187.91946308724832,20.97315436241611,12.583892617449665,8.389261744966444,125.0,0.8389261744966443,35.234899328859065,177.01342281879195,0.0,3.3557046979865772,120.80536912751678,22.651006711409398,3.3557046979865772,0.0,47.81879194630873,138.42281879194633,1.6778523489932886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6778523489932886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8389261744966443,0.0,0.0,0.8389261744966443,0.0,0.0,0.0,0.8389261744966443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6778523489932886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.456375838926174,0.0,20.134228187919465,0.0,0.0,88.9261744966443,0.0,0.0,3.3557046979865772,0.0,0.0,0.0,2.516778523489933,0.0,2.516778523489933,1.6778523489932886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.516778523489933,0.0,0.0,0.0,0.0,0.0,0.0,3.3557046979865772,0.0,0.0,0.0,0.0,0.0,0.8389261744966443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8389261744966443,1.6778523489932886,0.0,0.0,0.0,0.0,0.0,0.0,12.583892617449665,0.0,0.0,0.0,0.8389261744966443,0.0,0.0,0.0,20.973154362416107,0.0,0.0,0.0,0.0,0.0,110.73825503355705,0.0,1.6778523489932886,0.0,0.0,0.0,0.0,0.0,1.6778523489932886,0.0,0.0,0.0,1.6778523489932886,0.0,0.0,0.0,0.0,35.234899328859065
HAN OOPD,aGFzaC03NDUxNzM4MzkyMjI2MDkwMDMz,22.996,2022-03-30,6.1,6.0,6.0,6.0,6.0,223.6475908853714,158.0274830405288,65.62010784484258,2.8265785353974606,1.869890415724474,0.9566881196729866,87.53696295007828,0.7827448251869891,35.571403722386506,99.71299356409811,0.04348582362149939,1.217603061401983,80.62271699425987,75.18698904157245,1.000173943294486,0.0,12.045573143155332,41.65941902939642,11.306314141589842,0.2609149417289964,0.34788658897199515,0.0,0.0,0.0,0.0,0.0,7.566533310140895,0.0,0.0,0.0,0.04348582362149939,0.1304574708644982,0.0,0.0,0.0,0.17394329448599757,0.04348582362149939,0.17394329448599757,0.0,0.21742911810749696,0.39137241259349453,0.08697164724299879,0.0,0.08697164724299879,0.0,0.08697164724299879,0.0,0.17394329448599757,0.0,0.08697164724299879,0.34788658897199515,0.0,0.0,0.0,0.0,0.0,0.04348582362149939,0.0,0.04348582362149939,0.0,0.17394329448599757,0.34788658897199515,2.652635240911463,0.0,0.04348582362149939,0.0,0.0,0.0,1.3045747086449817,0.0,69.40337449991303,0.0,44.83388415376587,0.0,0.08697164724299879,15.654896503739781,0.04348582362149939,0.0,0.0,0.0,0.0,0.0,0.39137241259349453,0.0,1.2610888850234825,0.04348582362149939,0.2609149417289964,0.0,0.0,0.0,0.0,0.0,0.0,1.43503217950948,0.0,0.04348582362149939,0.30440076535049576,0.1304574708644982,1.2610888850234825,0.0,0.0,0.0,1.1741172377804836,6.522873543224909,0.04348582362149939,0.0,0.0,0.0,0.0,0.17394329448599757,0.2609149417289964,0.30440076535049576,0.0,0.0,0.0,0.04348582362149939,0.1304574708644982,0.0,0.0,0.0,0.0,5.218298834579927,6.088015307009915,0.0,0.04348582362149939,0.17394329448599757,0.0,0.04348582362149939,10.523569316402853,0.0,0.0,0.08697164724299879,1.3045747086449817,0.0,0.0,0.08697164724299879,12.480431379370327,0.08697164724299879,0.04348582362149939,0.0,0.0,0.2609149417289964,16.39415550530527,0.0,9.479909549486868,0.04348582362149939,0.0,0.4783440598364933,0.0,0.0,0.08697164724299879,0.0,0.0,0.0,0.08697164724299879,0.0,0.0,0.2609149417289964,1.000173943294486,1.3480605322664811
HAN OOPD,aGFzaC05MTQ1NTk0NzIwMjk0NTEwMjA0,1.36,2022-04-07,9.1,10.0,10.0,8.0,8.0,219.85294117647058,120.58823529411764,99.26470588235293,20.588235294117645,12.499999999999998,8.088235294117647,107.35294117647058,2.205882352941176,35.29411764705882,75.0,0.0,2.205882352941176,102.20588235294117,13.970588235294116,2.205882352941176,0.0,41.91176470588235,55.882352941176464,0.7352941176470588,0.7352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.7352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.205882352941176,0.0,0.0,0.7352941176470588,0.0,0.0,0.0,0.7352941176470588,0.0,0.7352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,1.4705882352941175,0.0,1.4705882352941175,0.0,18.38235294117647,0.0,1.4705882352941175,78.67647058823529,0.0,0.0,0.0,0.0,0.0,0.0,1.4705882352941175,0.7352941176470588,1.4705882352941175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4705882352941175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7352941176470588,0.0,0.0,0.0,0.0,0.0,0.7352941176470588,0.0,0.0,0.0,0.0,0.0,0.7352941176470588,23.52941176470588,0.0,0.0,0.0,0.7352941176470588,0.0,0.0,0.0,21.323529411764703,1.4705882352941175,0.0,0.0,0.0,0.0,29.41176470588235,0.0,2.205882352941176,0.0,0.0,1.4705882352941175,0.0,0.0,0.7352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.91176470588235
HAN OOPD,aGFzaC0xODExNzAxMjQ4OTIxODczMDk5,1.182,2022-04-07,7.4,8.0,8.0,6.0,8.0,476.3113367174281,268.18950930626056,208.12182741116752,28.76480541455161,17.766497461928935,10.998307952622675,184.43316412859562,14.382402707275805,106.59898477157361,170.89678510998309,0.0,23.688663282571913,161.59052453468698,76.98815566835871,5.922165820642978,0.0,61.759729272419634,138.74788494077836,0.0,5.922165820642978,1.6920473773265652,0.0,0.0,0.0,0.0,0.8460236886632826,0.8460236886632826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3840947546531304,0.0,0.0,2.5380710659898478,0.0,0.0,0.0,2.5380710659898478,0.0,2.5380710659898478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8460236886632826,14.382402707275805,0.0,0.0,0.0,0.0,0.0,0.0,31.302876480541457,2.5380710659898478,19.4585448392555,0.0,54.145516074450086,0.0,0.8460236886632826,98.13874788494078,0.0,0.0,0.0,2.5380710659898478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3840947546531304,0.0,0.0,16.920473773265652,0.0,0.0,0.0,0.0,0.0,0.0,4.230118443316413,0.0,0.0,0.0,0.0,2.5380710659898478,0.0,0.0,3.3840947546531304,0.0,0.0,0.0,0.0,0.8460236886632826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8460236886632826,0.0,0.0,2.5380710659898478,54.99153976311337,0.0,0.0,0.8460236886632826,5.922165820642978,2.5380710659898478,0.0,0.0,37.22504230118444,0.0,0.0,0.0,0.0,0.0,87.9864636209814,0.0,0.8460236886632826,0.0,0.0,4.230118443316413,2.5380710659898478,0.0,0.0,0.0,0.0,0.8460236886632826,0.0,0.0,0.0,0.0,0.0,6.768189509306261
HAN OOPD,aGFzaC03NzM4MjUwNDM2OTQwODU2MjA4,3.392,2021-10-20,9.0,10.0,10.0,8.0,8.0,349.0566037735849,153.30188679245285,195.75471698113208,12.971698113207548,8.254716981132075,4.716981132075472,73.99764150943396,4.127358490566038,85.79009433962264,182.78301886792454,2.358490566037736,13.856132075471699,82.54716981132076,56.89858490566038,0.0,0.0,76.94575471698113,114.38679245283019,0.0,1.7688679245283019,2.6533018867924527,0.0,0.0,0.8844339622641509,0.0,0.0,1.7688679245283019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294811320754717,0.0,0.0,0.0,0.0,0.0,0.8844339622641509,0.0,0.0,1.179245283018868,0.0,0.0,0.0,0.0,0.0,1.179245283018868,2.358490566037736,0.0,0.0,0.0,0.0,0.589622641509434,0.0,1.474056603773585,0.0,0.0,4.422169811320755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.306603773584905,0.0,39.50471698113208,0.0,27.712264150943398,0.0,5.306603773584905,30.07075471698113,0.8844339622641509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7688679245283019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.011792452830189,0.0,1.179245283018868,0.294811320754717,0.294811320754717,0.294811320754717,0.0,0.0,0.0,0.0,15.330188679245284,0.0,0.0,0.0,0.0,0.0,0.589622641509434,0.589622641509434,3.242924528301887,0.589622641509434,0.0,0.0,0.0,0.294811320754717,0.0,3.242924528301887,0.0,0.0,0.0,0.0,0.0,0.8844339622641509,0.0,0.0,0.8844339622641509,66.92216981132076,0.0,0.0,0.0,1.474056603773585,0.0,0.0,0.0,51.00235849056604,0.0,0.0,0.0,0.0,0.0,53.95047169811321,0.0,1.7688679245283019,1.179245283018868,0.0,0.0,0.0,0.294811320754717,0.294811320754717,0.0,0.294811320754717,2.6533018867924527,0.294811320754717,0.0,0.0,0.589622641509434,0.0,10.023584905660378
HAN OOPD,aGFzaDMwMTM1NjQ3MTgwMTA2NTc3NTI=,1.204,2022-10-20,6.1,6.0,6.0,6.0,6.0,333.0564784053156,209.30232558139537,123.75415282392026,22.42524916943522,13.289036544850498,9.136212624584719,160.29900332225915,2.4916943521594686,28.23920265780731,136.21262458471762,5.813953488372094,14.119601328903656,154.48504983388705,40.697674418604656,0.0,0.0,65.61461794019934,55.647840531561464,1.6611295681063123,0.8305647840531561,0.0,0.0,0.0,0.0,0.0,0.0,2.4916943521594686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6611295681063123,0.0,0.0,0.0,0.0,0.0,2.4916943521594686,0.0,0.0,0.8305647840531561,0.0,0.8305647840531561,0.0,0.0,0.0,0.8305647840531561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.79734219269103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.950166112956811,0.0,24.08637873754153,0.0,11.627906976744187,117.10963455149502,0.0,0.8305647840531561,9.136212624584719,0.0,0.0,0.0,0.0,0.0,7.475083056478406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4916943521594686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6611295681063123,0.0,0.0,0.0,0.0,0.0,0.0,1.6611295681063123,0.0,0.8305647840531561,0.0,0.0,0.0,52.32558139534884,0.0,0.0,0.0,3.3222591362126246,0.0,0.0,0.0,0.8305647840531561,1.6611295681063123,0.0,0.0,0.0,0.0,42.35880398671097,0.0,3.3222591362126246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.152823920265781,0.0,1.6611295681063123,0.0,0.0,0.0,0.0,11.627906976744187
